"gene","MAD","variance","retained","reason"
"CHMP4A",0.377420197272304,0.133592513324297,FALSE,"MAD_at_or_below_median"
"CHMP4B",0.346430185613399,0.126173066632374,FALSE,"MAD_at_or_below_median"
"CHMP5",1.0286560494,1.06042744105252,TRUE,"retained"
"CHMP6",0.442485932989803,0.195339172936999,FALSE,"MAD_at_or_below_median"
"CHMP7",0.4899425935152,0.359789876848669,TRUE,"retained"
"CHN2",0.259077440342701,0.0840704594901953,FALSE,"MAD_at_or_below_median"
"CHORDC1",0.548059685483101,0.426124993775003,TRUE,"retained"
"CHORDC1 ",1.1839127093745,1.1639134678298,TRUE,"retained"
"CHP",0.398956474524301,0.153305513094112,FALSE,"MAD_at_or_below_median"
"CHPF",0.431331316126201,0.188617800369009,FALSE,"MAD_at_or_below_median"
"CHPF2",0.3268603244781,0.0958403543653233,FALSE,"MAD_at_or_below_median"
"CHPT1",0.788217118663804,0.593491734179635,TRUE,"retained"
"CHRAC1",0.440046734265602,0.18221937046648,FALSE,"MAD_at_or_below_median"
"CHRD",0.281517513519899,0.109802204815166,FALSE,"MAD_at_or_below_median"
"CHRFAM7A ",0.750475956694799,0.5403027702046,TRUE,"retained"
"CHRNA10",0.296816973675599,0.0984729414658687,FALSE,"MAD_at_or_below_median"
"CHRNA2",0.317692665154194,0.104818498365569,FALSE,"MAD_at_or_below_median"
"CHRNA3",0.270394119470999,0.0840066882211987,FALSE,"MAD_at_or_below_median"
"CHRNA4",0.303325085815501,0.116796490573809,FALSE,"MAD_at_or_below_median"
"CHRNB1",0.352475076433206,0.157889162835271,FALSE,"MAD_at_or_below_median"
"CHRNB2",0.280502731641298,0.0903495173805355,FALSE,"MAD_at_or_below_median"
"CHRND",0.358736467624501,0.145742474768021,FALSE,"MAD_at_or_below_median"
"CHRNG",0.3051560656809,0.0978899216836479,FALSE,"MAD_at_or_below_median"
"CHST11",0.820072124382001,0.670819766258408,TRUE,"retained"
"CHST12",0.517195981707297,0.302373786673786,TRUE,"retained"
"CHST13",0.501506237479801,0.296321358111946,TRUE,"retained"
"CHST14",0.381422743581605,0.175643807817258,FALSE,"MAD_at_or_below_median"
"CHST15",0.705487660600802,0.750854828551277,TRUE,"retained"
"CHST2",0.810418273074901,0.721837830900434,TRUE,"retained"
"CHST4",0.3284023878576,0.127979413661704,FALSE,"MAD_at_or_below_median"
"CHST7",0.710926330365301,0.617931117798947,TRUE,"retained"
"CHSY1",1.0214079849435,1.01286948160264,TRUE,"retained"
"CHTF18",0.2584678300638,0.0906804819481216,FALSE,"MAD_at_or_below_median"
"CHTF8",0.403930584180898,0.19388894649986,FALSE,"MAD_at_or_below_median"
"CHUK",0.671812294880993,0.413463788776553,TRUE,"retained"
"CHURC1",0.940965349907101,0.709864655474156,TRUE,"retained"
"CIAO1",0.492597622475695,0.280919782701366,TRUE,"retained"
"CIAPIN1",0.267903839987701,0.0858603862183688,FALSE,"MAD_at_or_below_median"
"CIB1",0.497791095404399,0.281689934936925,TRUE,"retained"
"CIB2",0.2721229904505,0.0940071630478381,FALSE,"MAD_at_or_below_median"
"CIC",0.406554348813902,0.164902929998252,FALSE,"MAD_at_or_below_median"
"CIDEB",0.526630774416599,0.380013003810007,TRUE,"retained"
"CIDEC",0.286381033818599,0.0882183219225596,FALSE,"MAD_at_or_below_median"
"CINP",0.478307245084194,0.228808720671285,TRUE,"retained"
"CIR1",0.502870950764696,0.33504043703974,TRUE,"retained"
"CIRBP",0.791116867062904,0.643977624855218,TRUE,"retained"
"CIRH1A",0.708224004240897,0.54452161512018,TRUE,"retained"
"CISD1",0.498163549728597,0.259763333866515,TRUE,"retained"
"CISD2",1.4798807425836,2.09540693344665,TRUE,"retained"
"CISD3",0.405663271372798,0.188182367677286,FALSE,"MAD_at_or_below_median"
"CISH",0.804810314853302,0.7823960945337,TRUE,"retained"
"CITED2",0.682638228220202,0.590383349639006,TRUE,"retained"
"CITED4",0.365748273840601,0.171085405891079,FALSE,"MAD_at_or_below_median"
"CIZ1",0.694297276753498,0.493540240156519,TRUE,"retained"
"CKAP2",0.353180960084399,0.235547786761587,FALSE,"MAD_at_or_below_median"
"CKAP4",0.794626623077709,0.698524017802069,TRUE,"retained"
"CKAP5",0.3164236811274,0.125316242402943,FALSE,"MAD_at_or_below_median"
"CKB",0.2704168721919,0.0963522218716656,FALSE,"MAD_at_or_below_median"
"CKLF",0.518887569744599,0.385745526093795,TRUE,"retained"
"CKLF ",1.0498353640152,1.06111919550574,TRUE,"retained"
"CKMT1B",0.5526744321735,0.353034865722034,TRUE,"retained"
"CKS1B",0.361451013338101,0.241740821224593,FALSE,"MAD_at_or_below_median"
"CKS2",0.725097564538201,1.03865233855722,TRUE,"retained"
"CLASP1",0.387586744261499,0.191099408200376,FALSE,"MAD_at_or_below_median"
"CLASP2",0.5690192135439,0.26495836512481,TRUE,"retained"
"CLC",1.7698322878824,2.97888588763037,TRUE,"retained"
"CLCC1",0.3908321415768,0.203039984464395,FALSE,"MAD_at_or_below_median"
"CLCN2",0.282191070560703,0.0948999467986911,FALSE,"MAD_at_or_below_median"
"CLCN3",0.5773195288875,0.535843993938607,TRUE,"retained"
"CLCN4",0.344578395974402,0.179587388979897,FALSE,"MAD_at_or_below_median"
"CLCN6",0.310184240570401,0.0940789838025006,FALSE,"MAD_at_or_below_median"
"CLCN7",0.324483600294,0.1158955610042,FALSE,"MAD_at_or_below_median"
"CLCNKA",0.342369071414997,0.124262324899217,FALSE,"MAD_at_or_below_median"
"CLCNKA ",0.252040546310701,0.0928451394872927,FALSE,"MAD_at_or_below_median"
"CLCNKB",0.252858183902099,0.070347529824652,FALSE,"MAD_at_or_below_median"
"CLDN12 ",0.385437634018501,0.166516166923458,FALSE,"MAD_at_or_below_median"
"CLDN15",0.290199075746995,0.10514054253266,FALSE,"MAD_at_or_below_median"
"CLDN19",0.326209878947394,0.140644135412804,FALSE,"MAD_at_or_below_median"
"CLDN4",0.2905794649464,0.091672861877849,FALSE,"MAD_at_or_below_median"
"CLDN5",0.518753194293601,0.399509007981483,TRUE,"retained"
"CLDN9",0.252400957475099,0.082801007412914,FALSE,"MAD_at_or_below_median"
"CLDND1",0.490018578247807,0.258147056831778,TRUE,"retained"
"CLEC10A",0.596025615402001,0.68638099285448,TRUE,"retained"
"CLEC11A",0.3791949243285,0.162286375554436,FALSE,"MAD_at_or_below_median"
"CLEC12A",1.7407281656625,2.07601272068292,TRUE,"retained"
"CLEC12A ",1.6117563861714,1.71703805065256,TRUE,"retained"
"CLEC12B",0.302674658817301,0.231835330896268,FALSE,"MAD_at_or_below_median"
"CLEC16A",0.345305076055803,0.140236323361981,FALSE,"MAD_at_or_below_median"
"CLEC18A ",0.3320970589335,0.130044181374987,FALSE,"MAD_at_or_below_median"
"CLEC1A",0.287143724030102,0.0948850747762177,FALSE,"MAD_at_or_below_median"
"CLEC1B",1.4141389390422,1.70293591165184,TRUE,"retained"
"CLEC2B",1.3662124818657,1.82002115666264,TRUE,"retained"
"CLEC2D",0.531859770441302,0.375733475079239,TRUE,"retained"
"CLEC2L",0.347336211369,0.141319322059182,FALSE,"MAD_at_or_below_median"
"CLEC3B",0.484237980151801,0.288946854349478,TRUE,"retained"
"CLEC4A",0.705738869379605,0.680811737904177,TRUE,"retained"
"CLEC4C",0.364251603225299,0.22788682619601,FALSE,"MAD_at_or_below_median"
"CLEC4D",1.5771601850046,3.15121382736591,TRUE,"retained"
"CLEC4E",0.7095933032076,0.629759542199983,TRUE,"retained"
"CLEC4G",0.457616379710701,0.256462042925077,TRUE,"retained"
"CLEC4M",0.275577073352699,0.0903201383536851,FALSE,"MAD_at_or_below_median"
"CLEC5A",1.4362849933656,1.63247056060841,TRUE,"retained"
"CLEC7A",0.773739749829902,0.869137530588132,TRUE,"retained"
"CLIC1",0.283691959173,0.120526337927046,FALSE,"MAD_at_or_below_median"
"CLIC2",0.4228654922142,0.758414859523896,FALSE,"MAD_at_or_below_median"
"CLIC3",0.677896875644099,1.06940526016495,TRUE,"retained"
"CLIC4",0.6815783626995,0.565229206578964,TRUE,"retained"
"CLINT1",0.949890155644503,0.934915715128869,TRUE,"retained"
"CLIP1",0.511073423403894,0.316480053299194,TRUE,"retained"
"CLIP4",0.886923979454099,0.766053617054643,TRUE,"retained"
"CLK1",0.8234342564322,0.659974547775933,TRUE,"retained"
"CLK2",0.308570998306201,0.134311539503222,FALSE,"MAD_at_or_below_median"
"CLK3",0.309636783107409,0.118967884628488,FALSE,"MAD_at_or_below_median"
"CLK4",0.831199020332101,0.576033782558432,TRUE,"retained"
"CLMN",0.3667291560702,0.161951346464455,FALSE,"MAD_at_or_below_median"
"CLN3",0.377447941907403,0.152105955673866,FALSE,"MAD_at_or_below_median"
"CLN5",0.571530012952501,0.3854066019461,TRUE,"retained"
"CLN6",0.389906999176792,0.180345319998963,FALSE,"MAD_at_or_below_median"
"CLN8",0.389112080206503,0.243786876112775,FALSE,"MAD_at_or_below_median"
"CLNS1A",0.624148260128404,0.45866716426759,TRUE,"retained"
"CLOCK",0.342246776930099,0.142884806124242,FALSE,"MAD_at_or_below_median"
"CLP1",0.3878458278702,0.204978685364814,FALSE,"MAD_at_or_below_median"
"CLPB",0.4203408045501,0.206401664851565,FALSE,"MAD_at_or_below_median"
"CLPP",0.627909639308701,0.404157002150989,TRUE,"retained"
"CLPTM1",0.326227543385097,0.101887672090169,FALSE,"MAD_at_or_below_median"
"CLPTM1L",0.416772480646197,0.206749071328884,FALSE,"MAD_at_or_below_median"
"CLPX",0.522205856123695,0.330119947605854,TRUE,"retained"
"CLRN2",0.2945786702166,0.0880790913388114,FALSE,"MAD_at_or_below_median"
"CLSTN1",0.447060248436894,0.271128229442324,FALSE,"MAD_at_or_below_median"
"CLSTN3",0.3999879371355,0.166901974294654,FALSE,"MAD_at_or_below_median"
"CLTA",0.409318713593997,0.170327659105195,FALSE,"MAD_at_or_below_median"
"CLTB",0.430149809947201,0.221990847703051,FALSE,"MAD_at_or_below_median"
"CLTC",0.395901176180995,0.164448654285356,FALSE,"MAD_at_or_below_median"
"CLTCL1",0.5315500197189,0.458685354967243,TRUE,"retained"
"CLU",1.069487342658,1.08596718691936,TRUE,"retained"
"CLUAP1",0.2761323270678,0.0856781472353149,FALSE,"MAD_at_or_below_median"
"CLVS1",0.367461319547699,0.258420939228927,FALSE,"MAD_at_or_below_median"
"CMAH",0.5472412598898,0.741985644161268,TRUE,"retained"
"CMAS",0.672519300119097,0.571309509842292,TRUE,"retained"
"CMBL",0.560346712226699,0.825862158522746,TRUE,"retained"
"CMC1",0.5601722939736,0.359469645128608,TRUE,"retained"
"CMIP",0.449376810195594,0.237819847649142,FALSE,"MAD_at_or_below_median"
"CMKLR1",0.280688092965001,0.0917192779013171,FALSE,"MAD_at_or_below_median"
"CMPK1",0.930689934858595,1.02477584237649,TRUE,"retained"
"CMPK2",0.9748152169056,2.32814407915877,TRUE,"retained"
"CMTM1",0.483209003119502,0.30502805388067,TRUE,"retained"
"CMTM2",0.686613906110997,0.960848526218328,TRUE,"retained"
"CMTM3",0.4206412593705,0.225539378770679,FALSE,"MAD_at_or_below_median"
"CMTM4",0.357318033069899,0.31841064181925,FALSE,"MAD_at_or_below_median"
"CMTM5",1.2271206838212,1.31606467183616,TRUE,"retained"
"CMTM6",0.284422584453,0.11365614109992,FALSE,"MAD_at_or_below_median"
"CMTM7",0.4068136362801,0.226867759845608,FALSE,"MAD_at_or_below_median"
"CMTM8",0.329256569315103,0.155879524179887,FALSE,"MAD_at_or_below_median"
"CNBP",0.5080565206941,0.297520440130481,TRUE,"retained"
"CNDP2",0.509956378448998,0.310926751409769,TRUE,"retained"
"CNFN",0.245850838088101,0.0674974159164104,FALSE,"MAD_at_or_below_median"
"CNIH",0.726812532436205,0.570982150325106,TRUE,"retained"
"CNIH2",0.293021264892301,0.0853257945482972,FALSE,"MAD_at_or_below_median"
"CNIH4",0.7487102809116,0.717237458378977,TRUE,"retained"
"CNN1",0.3256684408404,0.122640062367587,FALSE,"MAD_at_or_below_median"
"CNN2",0.410047752492004,0.198070080036296,FALSE,"MAD_at_or_below_median"
"CNNM3",0.562635415931401,0.336710810508496,TRUE,"retained"
"CNO",0.340054214646297,0.140638100472355,FALSE,"MAD_at_or_below_median"
"CNOT1",0.5054691983691,0.295423689245025,TRUE,"retained"
"CNOT10",0.420520365942603,0.198776700588835,FALSE,"MAD_at_or_below_median"
"CNOT2",0.400296254183699,0.197102281703196,FALSE,"MAD_at_or_below_median"
"CNOT4",0.547708522777499,0.306531711158123,TRUE,"retained"
"CNOT6",0.564627137064906,0.300218292213252,TRUE,"retained"
"CNOT6L",0.575260341299696,0.35789676621984,TRUE,"retained"
"CNOT7",0.449363161379997,0.240478254858922,FALSE,"MAD_at_or_below_median"
"CNOT8",0.433889373409799,0.232500464293189,FALSE,"MAD_at_or_below_median"
"CNP",0.570638718310503,0.346987359400822,TRUE,"retained"
"CNPY2",0.658001461494305,0.503700812109342,TRUE,"retained"
"CNPY3",0.527365829705399,0.378599888464094,TRUE,"retained"
"CNST",0.457350714099305,0.227022023350459,TRUE,"retained"
"CNTFR",0.2712129905856,0.0914397373309433,FALSE,"MAD_at_or_below_median"
"CNTLN",0.410698321819799,0.235484401290606,FALSE,"MAD_at_or_below_median"
"CNTN2",0.380877398823595,0.176471682224011,FALSE,"MAD_at_or_below_median"
"CNTNAP3",0.425086768012201,0.257545413799262,FALSE,"MAD_at_or_below_median"
"CNTNAP3 ",0.7053992813322,0.564533444299918,TRUE,"retained"
"CNTROB",0.2836553789832,0.100066661053911,FALSE,"MAD_at_or_below_median"
"COASY",0.329018457824702,0.112395466947348,FALSE,"MAD_at_or_below_median"
"COBRA1",0.260065089158705,0.0777680298449139,FALSE,"MAD_at_or_below_median"
"COCH",0.284133049722899,0.483879135470132,FALSE,"MAD_at_or_below_median"
"COG1",0.5009019801282,0.268596387637656,TRUE,"retained"
"COG2",0.3360158620644,0.127245103035471,FALSE,"MAD_at_or_below_median"
"COG3",0.276944694016199,0.0840353668553908,FALSE,"MAD_at_or_below_median"
"COG4",0.4182657612966,0.195984945007497,FALSE,"MAD_at_or_below_median"
"COG5",0.5140147891263,0.26031083252265,TRUE,"retained"
"COG6",0.432210145067398,0.211361844730286,FALSE,"MAD_at_or_below_median"
"COG7",0.295656266891999,0.104280987869291,FALSE,"MAD_at_or_below_median"
"COG8 ",0.491769981040802,0.23761083756987,TRUE,"retained"
"COIL",0.3467343536055,0.116385713842594,FALSE,"MAD_at_or_below_median"
"COL11A2",0.3378734071566,0.13952561239278,FALSE,"MAD_at_or_below_median"
"COL17A1",1.3730046497874,1.97465094657716,TRUE,"retained"
"COL18A1",0.677337286806598,0.453669711265254,TRUE,"retained"
"COL25A1",0.250857570875097,0.07827348777055,FALSE,"MAD_at_or_below_median"
"COL4A3BP",0.549445026181795,0.307660244971834,TRUE,"retained"
"COL4A6",0.278796382097101,0.0941978228058845,FALSE,"MAD_at_or_below_median"
"COL5A1",0.3052303431996,0.097269075862074,FALSE,"MAD_at_or_below_median"
"COL6A1",0.2742176522085,0.0873795316955004,FALSE,"MAD_at_or_below_median"
"COL6A2",0.287838543037497,0.0951461379376976,FALSE,"MAD_at_or_below_median"
"COL6A3",0.313944319510499,0.296703391214531,FALSE,"MAD_at_or_below_median"
"COL7A1",0.2468771560773,0.0749090368398641,FALSE,"MAD_at_or_below_median"
"COL8A2",0.252849816107699,0.0789383152425659,FALSE,"MAD_at_or_below_median"
"COL9A2",0.2684340162651,0.0910183786806404,FALSE,"MAD_at_or_below_median"
"COL9A3",0.5885100824925,0.535403406721311,TRUE,"retained"
"COMMD1",0.5405397981774,0.303629333541274,TRUE,"retained"
"COMMD10",0.662730480320996,0.428525422831888,TRUE,"retained"
"COMMD2",0.322619511746701,0.126635414859012,FALSE,"MAD_at_or_below_median"
"COMMD3",0.552376611191999,0.343818931209258,TRUE,"retained"
"COMMD4",0.3494017741368,0.140105975245523,FALSE,"MAD_at_or_below_median"
"COMMD4 ",0.513722496760202,0.292697334494241,TRUE,"retained"
"COMMD5",0.276510390809096,0.0870052896435985,FALSE,"MAD_at_or_below_median"
"COMMD6",1.20449915523,1.29604433039613,TRUE,"retained"
"COMMD7",0.442339836844502,0.211812695342602,FALSE,"MAD_at_or_below_median"
"COMMD8",0.9767375716329,0.963650167015305,TRUE,"retained"
"COMMD9",0.527939478038698,0.295172319953801,TRUE,"retained"
"COMT",0.590161872356698,0.368447728927591,TRUE,"retained"
"COMTD1",0.318306274005301,0.115586968512397,FALSE,"MAD_at_or_below_median"
"COPA",0.427644263390395,0.191288082548725,FALSE,"MAD_at_or_below_median"
"COPB1",0.424809866516699,0.242664072256478,FALSE,"MAD_at_or_below_median"
"COPB2",0.3847677782886,0.164956777025276,FALSE,"MAD_at_or_below_median"
"COPE",0.359613770228998,0.122708792568514,FALSE,"MAD_at_or_below_median"
"COPE ",0.244713629773202,0.0725829463890851,FALSE,"MAD_at_or_below_median"
"COPG",0.4695155998071,0.221554496569051,TRUE,"retained"
"COPG2",0.362340992913899,0.16007915162684,FALSE,"MAD_at_or_below_median"
"COPS2",1.0456358209374,0.844688528394793,TRUE,"retained"
"COPS3",0.537864599926503,0.392066172853055,TRUE,"retained"
"COPS4",0.727508631668701,0.50962362517351,TRUE,"retained"
"COPS5",0.6151358141985,0.361646256578149,TRUE,"retained"
"COPS6",0.459950392412699,0.225610372140613,TRUE,"retained"
"COPS7A",0.532843872136799,0.309709803501995,TRUE,"retained"
"COPS7B",0.345172969724104,0.136393768723791,FALSE,"MAD_at_or_below_median"
"COPS8",0.669062176404301,0.36916089419198,TRUE,"retained"
"COPZ1",0.4309402781523,0.211236945485221,FALSE,"MAD_at_or_below_median"
"COQ10A",0.2882512306779,0.14658133242707,FALSE,"MAD_at_or_below_median"
"COQ10B",0.488253365777104,0.269663641655006,TRUE,"retained"
"COQ2",0.734722711968001,0.47243661147875,TRUE,"retained"
"COQ3",0.288739124685901,0.105230704845586,FALSE,"MAD_at_or_below_median"
"COQ4",0.3298147385631,0.113500356783241,FALSE,"MAD_at_or_below_median"
"COQ5",0.419715599543105,0.210789137911414,FALSE,"MAD_at_or_below_median"
"COQ7",0.277560504528299,0.0913337643439558,FALSE,"MAD_at_or_below_median"
"COQ9",0.403875380311197,0.176877881815308,FALSE,"MAD_at_or_below_median"
"CORO1A",0.407445588599698,0.172707478429539,FALSE,"MAD_at_or_below_median"
"CORO1B",0.808226761954498,0.537059766894455,TRUE,"retained"
"CORO1C",0.385020420000298,0.186238702904902,FALSE,"MAD_at_or_below_median"
"CORO2A",1.0328721531198,1.00557525263664,TRUE,"retained"
"CORO7",0.417210208659306,0.192822068118012,FALSE,"MAD_at_or_below_median"
"COTL1",0.431350254858599,0.218193924690198,FALSE,"MAD_at_or_below_median"
"COX11",0.450969006211498,0.289479665377215,FALSE,"MAD_at_or_below_median"
"COX15",0.597914383308901,0.39356348516635,TRUE,"retained"
"COX16",0.554914087022401,0.346691223954214,TRUE,"retained"
"COX17",0.514092122283601,0.267308349345027,TRUE,"retained"
"COX18",0.385538547187501,0.153848413594279,FALSE,"MAD_at_or_below_median"
"COX19",0.480972587751602,0.232175762294753,TRUE,"retained"
"COX4I1",0.365722409883597,0.133508208036533,FALSE,"MAD_at_or_below_median"
"COX4NB",0.444361559871601,0.220918809304882,FALSE,"MAD_at_or_below_median"
"COX5A",0.518388023983202,0.286303144604682,TRUE,"retained"
"COX5B",0.350414113431898,0.134073946571706,FALSE,"MAD_at_or_below_median"
"COX6A1",0.309004789275008,0.0930154479185806,FALSE,"MAD_at_or_below_median"
"COX6A2",0.323252021523901,0.126709369316464,FALSE,"MAD_at_or_below_median"
"COX6B1",0.261916806150297,0.0813890329997494,FALSE,"MAD_at_or_below_median"
"COX6B2",0.2614305585696,0.076420014446278,FALSE,"MAD_at_or_below_median"
"COX6C",0.848434969582195,0.621622635035596,TRUE,"retained"
"COX7A2",0.552441001992598,0.311300879867646,TRUE,"retained"
"COX7A2L",0.504706768353905,0.259674982860757,TRUE,"retained"
"COX7B",1.2797284897866,1.67812210267292,TRUE,"retained"
"COX7C",0.6654954262803,0.452739307871426,TRUE,"retained"
"COX8A",0.3753469257258,0.178645137897205,FALSE,"MAD_at_or_below_median"
"CP110",0.562131265955699,0.322661542271123,TRUE,"retained"
"CPA3",0.331097879196001,0.481900736776558,FALSE,"MAD_at_or_below_median"
"CPA4",0.2718460711638,0.088962133954963,FALSE,"MAD_at_or_below_median"
"CPAMD8",0.271841733076199,0.082568020284462,FALSE,"MAD_at_or_below_median"
"CPD",0.7787433750873,0.733397762745682,TRUE,"retained"
"CPEB2",0.796904862591603,0.58620785562537,TRUE,"retained"
"CPEB3",0.637550758788301,0.450794824961692,TRUE,"retained"
"CPEB4",0.758216442278396,0.631197157983175,TRUE,"retained"
"CPM",0.528482113345199,0.400987447760979,TRUE,"retained"
"CPNE1",0.386835972671409,0.195289869412378,FALSE,"MAD_at_or_below_median"
"CPNE2",0.460181129450699,0.262821605021707,TRUE,"retained"
"CPNE3",0.648596638061397,0.54083370585328,TRUE,"retained"
"CPNE5",0.981506994274802,0.95344996503197,TRUE,"retained"
"CPNE6",0.255179274262501,0.0764686579675858,FALSE,"MAD_at_or_below_median"
"CPNE7",0.345613264859104,0.131583352644252,FALSE,"MAD_at_or_below_median"
"CPNE8",0.401556164698502,0.269166883262025,FALSE,"MAD_at_or_below_median"
"CPNE9",0.2942575768629,0.0931753436238263,FALSE,"MAD_at_or_below_median"
"CPOX",0.633745872710997,0.60158937975301,TRUE,"retained"
"CPPED1",0.7338107231952,0.663162856873642,TRUE,"retained"
"CPSF1",0.430400293734601,0.235788506124302,FALSE,"MAD_at_or_below_median"
"CPSF2",0.624144008772904,0.369051399280681,TRUE,"retained"
"CPSF3",0.6326327544222,0.43118470753103,TRUE,"retained"
"CPSF3L",0.326541237823509,0.121249167622908,FALSE,"MAD_at_or_below_median"
"CPSF4",0.395595670142403,0.172078358018729,FALSE,"MAD_at_or_below_median"
"CPSF6",0.716401756007703,0.517704668787789,TRUE,"retained"
"CPSF7",0.3929540112687,0.192857983867333,FALSE,"MAD_at_or_below_median"
"CPT1A",0.563926232725801,0.357572780600988,TRUE,"retained"
"CPT1A ",0.415319701662599,0.162352193699736,FALSE,"MAD_at_or_below_median"
"CPT2",0.413640737964293,0.173545069414338,FALSE,"MAD_at_or_below_median"
"CPVL",1.3580638594824,2.22307653659769,TRUE,"retained"
"CR1",0.783444400943401,0.98752057192156,TRUE,"retained"
"CR1 ",0.538260767696403,0.33425793804337,TRUE,"retained"
"CR1L",0.705325044585,0.724129280676199,TRUE,"retained"
"CRADD",0.713948988528298,0.517348806689878,TRUE,"retained"
"CRAMP1L",0.282511742114699,0.0800661764382508,FALSE,"MAD_at_or_below_median"
"CRAT",0.590932816943698,0.391430430094662,TRUE,"retained"
"CRB3",0.287076132296098,0.0951490133768921,FALSE,"MAD_at_or_below_median"
"CRBN",0.546616911084296,0.277190976052025,TRUE,"retained"
"CRCP",0.386869803379498,0.138782997969286,FALSE,"MAD_at_or_below_median"
"CREB1",0.453131241912301,0.223872136409829,FALSE,"MAD_at_or_below_median"
"CREB3",0.331294851501599,0.127731514723421,FALSE,"MAD_at_or_below_median"
"CREB3L2",0.563418638670301,0.471573092280463,TRUE,"retained"
"CREB3L4",0.262873358913899,0.0869474834117632,FALSE,"MAD_at_or_below_median"
"CREB5",0.690775960906502,0.796900105799756,TRUE,"retained"
"CREBBP",0.587407374279602,0.384316561872372,TRUE,"retained"
"CREBL2",0.620020778823599,0.431641974304564,TRUE,"retained"
"CREBZF",0.4581029616177,0.232260589975443,TRUE,"retained"
"CREG1",0.753637434402301,0.622122115939002,TRUE,"retained"
"CRELD1",0.283892311065299,0.0954849584256588,FALSE,"MAD_at_or_below_median"
"CRELD2",0.528868677573599,0.317641194605617,TRUE,"retained"
"CREM",0.716180004267003,1.1199402224427,TRUE,"retained"
"CRH",0.2548706918289,0.0800151835637023,FALSE,"MAD_at_or_below_median"
"CRIP1",1.1527317025119,1.26407637783023,TRUE,"retained"
"CRIP2",0.338312989902311,0.10886152831644,FALSE,"MAD_at_or_below_median"
"CRIP3",0.377725026503998,0.174598825770672,FALSE,"MAD_at_or_below_median"
"CRIPAK",0.653015889115799,0.578251842967822,TRUE,"retained"
"CRIPT",0.554217038184604,0.301503525934418,TRUE,"retained"
"CRISP2",0.2947714549185,0.304420585562843,FALSE,"MAD_at_or_below_median"
"CRISP3",2.3891746964043,3.85106230322851,TRUE,"retained"
"CRISPLD2",0.8235064227285,1.08416303451009,TRUE,"retained"
"CRK",0.444093454641897,0.260969870222068,FALSE,"MAD_at_or_below_median"
"CRKL",0.493795907238899,0.239857255806899,TRUE,"retained"
"CRLF1",0.3201621037293,0.108647808826703,FALSE,"MAD_at_or_below_median"
"CRLF3",0.597305443906501,0.425771091544911,TRUE,"retained"
"CRLS1",0.764918678649299,0.640488970813943,TRUE,"retained"
"CRNKL1",0.550256210756701,0.308997880703092,TRUE,"retained"
"CROCC",0.398335582400698,0.17098264879413,FALSE,"MAD_at_or_below_median"
"CRTAM",0.415488438592501,0.437326647071266,FALSE,"MAD_at_or_below_median"
"CRTAP",0.835433616521702,0.684686962819324,TRUE,"retained"
"CRTC1",0.2887550166753,0.102767592417158,FALSE,"MAD_at_or_below_median"
"CRTC2",0.339362011686599,0.110922109964691,FALSE,"MAD_at_or_below_median"
"CRTC3",0.7389818852178,0.603120118707743,TRUE,"retained"
"CRX",0.4351641566265,0.259930441903488,FALSE,"MAD_at_or_below_median"
"CRY1",0.4330658076423,0.330120360203181,FALSE,"MAD_at_or_below_median"
"CRY2",0.2745238691538,0.0785579156288345,FALSE,"MAD_at_or_below_median"
"CRYAB",0.3786709364235,0.171590145261835,FALSE,"MAD_at_or_below_median"
"CRYBB1",0.266953703175601,0.0989514623864166,FALSE,"MAD_at_or_below_median"
"CRYBB2",0.309870423817498,0.107079463735703,FALSE,"MAD_at_or_below_median"
"CRYBB3",0.245313872244001,0.073721231436426,FALSE,"MAD_at_or_below_median"
"CRYBG3",0.441709178834696,0.199575706910551,FALSE,"MAD_at_or_below_median"
"CRYGS",0.302383330882499,0.133933260367042,FALSE,"MAD_at_or_below_median"
"CRYL1",0.454294997662804,0.227037963550511,TRUE,"retained"
"CRYM",0.359021902965602,0.344426164503199,FALSE,"MAD_at_or_below_median"
"CRYZ",0.2959663119105,0.171919832454163,FALSE,"MAD_at_or_below_median"
"CRYZL1",0.4560116927898,0.247953194123076,TRUE,"retained"
"CS",0.460780904902504,0.275838942445187,TRUE,"retained"
"CSAD",0.679048737236098,0.594794037825925,TRUE,"retained"
"CSAG1",0.2571898044009,0.0832564839282604,FALSE,"MAD_at_or_below_median"
"CSDA",0.743071766303998,0.667026417026508,TRUE,"retained"
"CSDC2",0.2735004466824,0.08441422003148,FALSE,"MAD_at_or_below_median"
"CSDE1",0.357800325815098,0.159636405949656,FALSE,"MAD_at_or_below_median"
"CSE1L",0.6515826530241,0.453407093659927,TRUE,"retained"
"CSF1R",0.731261992206899,0.53118298914342,TRUE,"retained"
"CSF2RA",0.565112074027195,0.359713922025931,TRUE,"retained"
"CSF2RB",0.529701786096,0.465196441878362,TRUE,"retained"
"CSF3",0.2788628952396,0.10953492311225,FALSE,"MAD_at_or_below_median"
"CSF3R",0.484854382962599,0.387206763302156,TRUE,"retained"
"CSGALNACT1",1.3395821874582,1.68635368787971,TRUE,"retained"
"CSGALNACT2",1.3884242709666,1.63356273669048,TRUE,"retained"
"CSK",0.4477713738204,0.255355703974374,FALSE,"MAD_at_or_below_median"
"CSNK1A1",0.356262789554699,0.151001834585456,FALSE,"MAD_at_or_below_median"
